table_name,column_name,data_type,description
t005t,LANDX50,STRING,
t005t,NATIO50,STRING,
t005t,PRQ_SPREGT,STRING,
t005t,ODQ_CHANGEMODE,STRING,
t005t,ODQ_ENTITYCNTR,STRING,
t005t,current_ts,STRING,
t005t,yearCurrentTs,STRING,
t005t,monthCurrentTs,STRING,
t005t,dayCurrentTs,STRING,
t005t,dataImportacao,TIMESTAMP,
t006,DI_SEQUENCE_NUMBER,LONG,
t006,DI_OPERATION_TYPE,STRING,
t006,MANDT,STRING,Cliente SAP (mandante)
t006,MSEHI,STRING,
t006,KZEX3,STRING,
t006,KZEX6,STRING,
t006,ANDEC,STRING,
t006,KZKEH,STRING,
t006,KZWOB,STRING,
t006,KZ1EH,STRING,
t006,KZ2EH,STRING,
t006,DIMID,STRING,
t006,ZAEHL,STRING,
t006,NENNR,STRING,
t006,EXP10,STRING,
t006,ADDKO,STRING,
t006,EXPON,STRING,
t006,DECAN,STRING,
t006,ISOCODE,STRING,
t006,PRIMARY,STRING,
t006,TEMP_VALUE,STRING,
t006,TEMP_UNIT,STRING,
t006,FAMUNIT,STRING,
t006,PRESS_VAL,STRING,
t006,PRESS_UNIT,STRING,
t006,ODQ_CHANGEMODE,STRING,
t006,ODQ_ENTITYCNTR,STRING,
t006,current_ts,STRING,
t006,yearCurrentTs,STRING,
t006,monthCurrentTs,STRING,
t006,dayCurrentTs,STRING,
t006,dataImportacao,TIMESTAMP,
t006t,DI_SEQUENCE_NUMBER,LONG,
t006t,DI_OPERATION_TYPE,STRING,
t006t,MANDT,STRING,Cliente SAP (mandante)
t006t,SPRAS,STRING,Código do idioma
t006t,DIMID,STRING,
t006t,TXDIM,STRING,
t006t,ODQ_CHANGEMODE,STRING,
t006t,ODQ_ENTITYCNTR,STRING,
t006t,current_ts,STRING,
t006t,yearCurrentTs,STRING,
t006t,monthCurrentTs,STRING,
t006t,dayCurrentTs,STRING,
t006t,dataImportacao,TIMESTAMP,
t012,DI_SEQUENCE_NUMBER,LONG,
t012,DI_OPERATION_TYPE,STRING,
t012,MANDT,STRING,Cliente SAP (mandante)
t012,BUKRS,STRING,Código da empresa
t012,HBKID,STRING,
t012,BANKS,STRING,
t012,BANKL,STRING,
t012,TELF1,STRING,
t012,STCD1,STRING,
t012,NAME1,STRING,
t012,SPRAS,STRING,Código do idioma
t012,BUPLA,STRING,
t012,VPAST,STRING,
t012,ODQ_CHANGEMODE,STRING,
t012,ODQ_ENTITYCNTR,STRING,
t012,current_ts,STRING,
t012,yearCurrentTs,STRING,
t012,monthCurrentTs,STRING,
t012,dayCurrentTs,STRING,
t012,dataImportacao,TIMESTAMP,
t012k,DI_SEQUENCE_NUMBER,LONG,
t012k,DI_OPERATION_TYPE,STRING,
t012k,MANDT,STRING,Cliente SAP (mandante)
t012k,BUKRS,STRING,Código da empresa
t012k,HBKID,STRING,
t012k,HKTID,STRING,
t012k,BANKN,STRING,
t012k,BKONT,STRING,
t012k,WAERS,STRING,Moeda
t012k,REFZL,STRING,
t012k,DTAAI,STRING,
t012k,BNKN2,STRING,
t012k,FDGRP,STRING,
t012k,ABWAE,STRING,
t012k,HKONT,STRING,
t012k,WEKON,STRING,
t012k,MINDT,STRING,
t012k,HBID1,STRING,
t012k,HKID1,STRING,
t012k,HBID2,STRING,
t012k,HKID2,STRING,
t012k,WKKON,STRING,
t012k,WIKON,STRING,
t012k,BROLL,STRING,
t012k,XTPRB,STRING,
t012k,ODQ_CHANGEMODE,STRING,
t012k,ODQ_ENTITYCNTR,STRING,
t012k,current_ts,STRING,
t012k,yearCurrentTs,STRING,
t012k,monthCurrentTs,STRING,
t012k,dayCurrentTs,STRING,
t012k,dataImportacao,TIMESTAMP,
t023t,DI_SEQUENCE_NUMBER,LONG,
t023t,DI_OPERATION_TYPE,STRING,
t023t,MANDT,INT,Cliente SAP (mandante)
t023t,SPRAS,STRING,Código do idioma
t023t,MATKL,STRING,
t023t,WGBEZ,STRING,
t023t,WGBEZ60,STRING,
t023t,ODQ_CHANGEMODE,STRING,
t023t,ODQ_ENTITYCNTR,INT,
t023t,current_ts,STRING,
t023t,yearCurrentTs,STRING,
t023t,monthCurrentTs,STRING,
t023t,dayCurrentTs,STRING,
t023t,dataImportacao,TIMESTAMP,
t024e,DI_SEQUENCE_NUMBER,LONG,
t024e,DI_OPERATION_TYPE,STRING,
t024e,MANDT,INT,Cliente SAP (mandante)
t024e,EKORG,STRING,
t024e,EKOTX,STRING,
t024e,BUKRS,STRING,Código da empresa
t024e,TXADR,STRING,
t024e,TXKOP,STRING,
t024e,TXFUS,STRING,
t024e,TXGRU,STRING,
t024e,KALSE,STRING,
t024e,MKALS,STRING,
t024e,BPEFF,STRING,
t024e,BUKRS_NTR,STRING,
t024e,ODQ_CHANGEMODE,STRING,
t024e,ODQ_ENTITYCNTR,INT,
t024e,current_ts,STRING,
t024e,yearCurrentTs,STRING,
t024e,monthCurrentTs,STRING,
t024e,dayCurrentTs,STRING,
t024e,dataImportacao,TIMESTAMP,
t056g,DI_SEQUENCE_NUMBER,LONG,
t056g,DI_OPERATION_TYPE,STRING,
t056g,MANDT,STRING,Cliente SAP (mandante)
t056g,IRULE,STRING,
t056g,INTMETHOD,STRING,
t056g,XICNUM,STRING,
t056g,XIROUND,STRING,
t056g,IINTERVAL,STRING,
t056g,IMONTH,STRING,
t056g,SCALEDTYP,STRING,
t056g,XAMINT,STRING,
t056g,XDAYINT,STRING,
t056g,XDOCMIN,STRING,
t056g,XINTINT,STRING,
t056g,ODQ_CHANGEMODE,STRING,
t056g,ODQ_ENTITYCNTR,STRING,
t056g,current_ts,STRING,
t056g,yearCurrentTs,STRING,
t056g,monthCurrentTs,STRING,
t056g,dayCurrentTs,STRING,
t056g,dataImportacao,TIMESTAMP,
t056i,DI_SEQUENCE_NUMBER,LONG,
t056i,DI_OPERATION_TYPE,STRING,
t056i,MANDT,STRING,Cliente SAP (mandante)
t056i,IRULE,STRING,
t056i,CURR,STRING,
t056i,INDICAT,STRING,
t056i,DATEFROM,STRING,
t056i,NUMB,STRING,
t056i,AMOUNTFROM,STRING,
t056i,SCALE,STRING,
t056i,REFERENCE,STRING,
t056i,SURCHARGE,STRING,
t056i,MINPERCENT,STRING,
t056i,MAXPERCENT,STRING,
t056i,ODQ_CHANGEMODE,STRING,
t056i,ODQ_ENTITYCNTR,STRING,
t056i,current_ts,STRING,
t056i,yearCurrentTs,STRING,
t056i,monthCurrentTs,STRING,
t056i,dayCurrentTs,STRING,
t056i,dataImportacao,TIMESTAMP,
t056j,DI_SEQUENCE_NUMBER,LONG,
t056j,DI_OPERATION_TYPE,STRING,
t056j,MANDT,STRING,Cliente SAP (mandante)
t056j,IRULE,STRING,
t056j,CURR,STRING,
t056j,INDICAT,STRING,
t056j,RNDUN,STRING,
t056j,RNDRL,STRING,
t056j,ODQ_CHANGEMODE,STRING,
t056j,ODQ_ENTITYCNTR,STRING,
t056j,current_ts,STRING,
t056j,yearCurrentTs,STRING,
t056j,monthCurrentTs,STRING,
t056j,dayCurrentTs,STRING,
t056j,dataImportacao,TIMESTAMP,
t056p,DI_SEQUENCE_NUMBER,LONG,
t056p,DI_OPERATION_TYPE,STRING,
t056p,MANDT,STRING,Cliente SAP (mandante)
t056p,REFERENZ,STRING,
t056p,DATAB,STRING,
t056p,ZSOLL,STRING,
t056p,ODQ_CHANGEMODE,STRING,
t056p,ODQ_ENTITYCNTR,STRING,
t056p,current_ts,STRING,
t056p,yearCurrentTs,STRING,
t056p,monthCurrentTs,STRING,
t056p,dayCurrentTs,STRING,
t056p,dataImportacao,TIMESTAMP,
t356,DI_SEQUENCE_NUMBER,LONG,
t356,DI_OPERATION_TYPE,STRING,
t356,MANDT,STRING,Cliente SAP (mandante)
t356,ARTPR,STRING,
t356,PRIOK,STRING,
t356,TAGBN,STRING,
t356,EHTBG,STRING,
t356,TAGEN,STRING,
t356,EHTEN,STRING,
t356,PRIOCC,STRING,
t356,LACD_UNIT,STRING,
t356,LACD_UOM,STRING,
t356,ODQ_CHANGEMODE,STRING,
t356,ODQ_ENTITYCNTR,STRING,
t356,current_ts,STRING,
t356,yearCurrentTs,STRING,
t356,monthCurrentTs,STRING,
t356,dayCurrentTs,STRING,
t356,dataImportacao,TIMESTAMP,
t356_t,DI_SEQUENCE_NUMBER,LONG,
t356_t,DI_OPERATION_TYPE,STRING,
t356_t,MANDT,STRING,Cliente SAP (mandante)
t356_t,SPRAS,STRING,Código do idioma
t356_t,ARTPR,STRING,Categoria de prioridade
t356_t,PRIOK,STRING,Código da prioridade
t356_t,PRIOKX,STRING,Descrição da prioridade
t356_t,ODQ_CHANGEMODE,STRING,
t356_t,ODQ_ENTITYCNTR,STRING,
t356_t,current_ts,STRING,
t356_t,yearCurrentTs,STRING,
t356_t,monthCurrentTs,STRING,
t356_t,dayCurrentTs,STRING,
t356_t,dataImportacao,TIMESTAMP,
t370b,DI_SEQUENCE_NUMBER,LONG,
t370b,DI_OPERATION_TYPE,STRING,
t370b,MANDT,STRING,Cliente SAP (mandante)
t370b,BEGRU,STRING,
t370b,ODQ_CHANGEMODE,STRING,
t370b,ODQ_ENTITYCNTR,STRING,
t370b,current_ts,STRING,
t370b,yearCurrentTs,STRING,
t370b,monthCurrentTs,STRING,
t370b,dayCurrentTs,STRING,
t370b,dataImportacao,TIMESTAMP,
t370b_t,DI_SEQUENCE_NUMBER,LONG,
t370b_t,DI_OPERATION_TYPE,STRING,
t370b_t,MANDT,STRING,Cliente SAP (mandante)
t370b_t,SPRAS,STRING,Código do idioma
t370b_t,BEGRU,STRING,
t370b_t,BEGTX,STRING,
t370b_t,ODQ_CHANGEMODE,STRING,
t370b_t,ODQ_ENTITYCNTR,STRING,
t370b_t,current_ts,STRING,
t370b_t,yearCurrentTs,STRING,
t370b_t,monthCurrentTs,STRING,
t370b_t,dayCurrentTs,STRING,
t370b_t,dataImportacao,TIMESTAMP,
t499s,DI_SEQUENCE_NUMBER,LONG,
t499s,DI_OPERATION_TYPE,STRING,
t499s,MANDT,STRING,Cliente SAP (mandante)
t499s,WERKS,STRING,Centro/planta responsável
t499s,STAND,STRING,
t499s,KTEXT,STRING,
t499s,ADDRNUM,STRING,
t499s,ODQ_CHANGEMODE,STRING,
t499s,ODQ_ENTITYCNTR,STRING,
t499s,current_ts,STRING,
t499s,yearCurrentTs,STRING,
t499s,monthCurrentTs,STRING,
t499s,dayCurrentTs,STRING,
t499s,dataImportacao,TIMESTAMP,
t500l,DI_SEQUENCE_NUMBER,LONG,
t500l,DI_OPERATION_TYPE,STRING,
t500l,MOLGA,STRING,
t500l,RPLND,STRING,
t500l,INTCA,STRING,
t500l,RELID,STRING,
t500l,OLDNA,STRING,
t500l,PYSOL,STRING,
t500l,ODQ_CHANGEMODE,STRING,
t500l,ODQ_ENTITYCNTR,STRING,
t500l,current_ts,STRING,
t500l,yearCurrentTs,STRING,
t500l,monthCurrentTs,STRING,
t500l,dayCurrentTs,STRING,
t500l,dataImportacao,TIMESTAMP,
t500p,DI_SEQUENCE_NUMBER,LONG,
t500p,DI_OPERATION_TYPE,STRING,
t500p,MANDT,STRING,Cliente SAP (mandante)
t500p,PERSA,STRING,
t500p,MOLGA,STRING,
t500p,BUKRS,STRING,Código da empresa
t500p,NAME1,STRING,
t500p,NAME2,STRING,
t500p,STRAS,STRING,
t500p,PFACH,STRING,
t500p,PSTLZ,STRING,
t500p,ORT01,STRING,
t500p,LAND1,STRING,
t500p,REGIO,STRING,
t500p,COUNC,STRING,
t500p,CITYC,STRING,
t500p,ADRNR,STRING,
t500p,ODQ_CHANGEMODE,STRING,
t500p,ODQ_ENTITYCNTR,STRING,
t500p,current_ts,STRING,
t500p,yearCurrentTs,STRING,
t500p,monthCurrentTs,STRING,
t500p,dayCurrentTs,STRING,
t500p,dataImportacao,TIMESTAMP,
t503t,DI_SEQUENCE_NUMBER,LONG,
t503t,DI_OPERATION_TYPE,STRING,
t503t,MANDT,STRING,Cliente SAP (mandante)
t503t,SPRSL,STRING,
t503t,PERSK,STRING,
t503t,PTEXT,STRING,
t503t,ODQ_CHANGEMODE,STRING,
t503t,ODQ_ENTITYCNTR,STRING,
t503t,current_ts,STRING,
t503t,yearCurrentTs,STRING,
t503t,monthCurrentTs,STRING,
t503t,dayCurrentTs,STRING,
t503t,dataImportacao,TIMESTAMP,
t508s,DI_SEQUENCE_NUMBER,LONG,
t508s,DI_OPERATION_TYPE,STRING,
t508s,MANDT,STRING,Cliente SAP (mandante)
t508s,ZEITY,STRING,
t508s,MOFID,STRING,
t508s,MOSID,STRING,
t508s,SCHKZ,STRING,
t508s,SPRSL,STRING,
t508s,RTEXT,STRING,
t508s,ODQ_CHANGEMODE,STRING,
t508s,ODQ_ENTITYCNTR,STRING,
t508s,current_ts,STRING,
t508s,yearCurrentTs,STRING,
t508s,monthCurrentTs,STRING,
t508s,dayCurrentTs,STRING,
t508s,dataImportacao,TIMESTAMP,
t510,DI_SEQUENCE_NUMBER,LONG,
t510,DI_OPERATION_TYPE,STRING,
t510,MANDT,STRING,Cliente SAP (mandante)
t510,MOLGA,STRING,
t510,TRFAR,STRING,
t510,TRFGB,STRING,
t510,TRFKZ,STRING,
t510,TRFGR,STRING,
t510,TRFST,STRING,
t510,LGART,STRING,
t510,ENDDA,STRING,
t510,BEGDA,STRING,
t510,BETRG,STRING,
t510,ODQ_CHANGEMODE,STRING,
t510,ODQ_ENTITYCNTR,STRING,
t510,current_ts,STRING,
t510,yearCurrentTs,STRING,
t510,monthCurrentTs,STRING,
t510,dayCurrentTs,STRING,
t510,dataImportacao,TIMESTAMP,
t510w,DI_SEQUENCE_NUMBER,LONG,
t510w,DI_OPERATION_TYPE,STRING,
t510w,MANDT,STRING,Cliente SAP (mandante)
t510w,MOLGA,STRING,
t510w,TRFAR,STRING,
t510w,TRFGB,STRING,
t510w,TRFKZ,STRING,
t510w,ENDDA,STRING,
t510w,BEGDA,STRING,
t510w,PERMO,STRING,
t510w,ODQ_CHANGEMODE,STRING,
t510w,ODQ_ENTITYCNTR,STRING,
t510w,current_ts,STRING,
t510w,yearCurrentTs,STRING,
t510w,monthCurrentTs,STRING,
t510w,dayCurrentTs,STRING,
t510w,dataImportacao,TIMESTAMP,
t512t,DI_SEQUENCE_NUMBER,LONG,
t512t,DI_OPERATION_TYPE,STRING,
t512t,MANDT,STRING,Cliente SAP (mandante)
t512t,SPRSL,STRING,
t512t,MOLGA,STRING,
t512t,LGART,STRING,
t512t,LGTXT,STRING,
t512t,KZTXT,STRING,
t512t,ODQ_CHANGEMODE,STRING,
t512t,ODQ_ENTITYCNTR,STRING,
t512t,current_ts,STRING,
t512t,yearCurrentTs,STRING,
t512t,monthCurrentTs,STRING,
t512t,dayCurrentTs,STRING,
t512t,dataImportacao,TIMESTAMP,
t523t,DI_SEQUENCE_NUMBER,LONG,
t523t,DI_OPERATION_TYPE,STRING,
t523t,MANDT,STRING,Cliente SAP (mandante)
t523t,SPRSL,STRING,
t523t,SBART,STRING,
t523t,BTEXT,STRING,
t523t,ODQ_CHANGEMODE,STRING,
t523t,ODQ_ENTITYCNTR,STRING,
t523t,current_ts,STRING,
t523t,yearCurrentTs,STRING,
t523t,monthCurrentTs,STRING,
t523t,dayCurrentTs,STRING,
t523t,dataImportacao,TIMESTAMP,
t52e4,DI_SEQUENCE_NUMBER,LONG,
t52e4,DI_OPERATION_TYPE,STRING,
t52e4,TYPE,STRING,
t52e4,STATUS,STRING,
t52e4,ODQ_CHANGEMODE,STRING,
t52e4,ODQ_ENTITYCNTR,STRING,
t52e4,current_ts,STRING,
t52e4,yearCurrentTs,STRING,
t52e4,monthCurrentTs,STRING,
t52e4,dayCurrentTs,STRING,
t52e4,dataImportacao,TIMESTAMP,
t52el,DI_SEQUENCE_NUMBER,LONG,
t52el,DI_OPERATION_TYPE,STRING,
t52el,MANDT,STRING,Cliente SAP (mandante)
t52el,MOLGA,STRING,
t52el,LGART,STRING,
t52el,SEQNO,STRING,
t52el,ENDDA,STRING,
t52el,SIGN,STRING,
t52el,SYMKO,STRING,
t52el,SPPRC,STRING,
t52el,C1IGN,STRING,
t52el,AUART,STRING,
t52el,ODQ_CHANGEMODE,STRING,
t52el,ODQ_ENTITYCNTR,STRING,
t52el,current_ts,STRING,
t52el,yearCurrentTs,STRING,
t52el,monthCurrentTs,STRING,
t52el,dayCurrentTs,STRING,
t52el,dataImportacao,TIMESTAMP,
t52relid,DI_SEQUENCE_NUMBER,LONG,
t52relid,DI_OPERATION_TYPE,STRING,
t52relid,RELID,STRING,
t52relid,TYPENAME,STRING,
t52relid,VERSION,STRING,
t52relid,TABNAME,STRING,
t52relid,ODQ_CHANGEMODE,STRING,
t52relid,ODQ_ENTITYCNTR,STRING,
t52relid,current_ts,STRING,
t52relid,yearCurrentTs,STRING,
t52relid,monthCurrentTs,STRING,
t52relid,dayCurrentTs,STRING,
t52relid,dataImportacao,TIMESTAMP,
t543d,DI_SEQUENCE_NUMBER,LONG,
t543d,DI_OPERATION_TYPE,STRING,
t543d,MANDT,STRING,Cliente SAP (mandante)
t543d,SPRSL,STRING,
t543d,MOLGA,STRING,
t543d,SUBTY,STRING,
t543d,STAGB,STRING,
t543d,STAUS,STRING,
t543d,AUSTX,STRING,
t543d,ODQ_CHANGEMODE,STRING,
t543d,ODQ_ENTITYCNTR,STRING,
t543d,current_ts,STRING,
t543d,yearCurrentTs,STRING,
t543d,monthCurrentTs,STRING,
t543d,dayCurrentTs,STRING,
t543d,dataImportacao,TIMESTAMP,
t547v,DI_SEQUENCE_NUMBER,LONG,
t547v,DI_OPERATION_TYPE,STRING,
t547v,MANDT,STRING,Cliente SAP (mandante)
t547v,CTTYP,STRING,
t547v,CTLTD,STRING,
t547v,ODQ_CHANGEMODE,STRING,
t547v,ODQ_ENTITYCNTR,STRING,
t547v,current_ts,STRING,
t547v,yearCurrentTs,STRING,
t547v,monthCurrentTs,STRING,
t547v,dayCurrentTs,STRING,
t547v,dataImportacao,TIMESTAMP,
t554t,DI_SEQUENCE_NUMBER,LONG,
t554t,DI_OPERATION_TYPE,STRING,
t554t,MANDT,STRING,Cliente SAP (mandante)
t554t,SPRSL,STRING,
t554t,MOABW,STRING,
t554t,AWART,STRING,
t554t,ATEXT,STRING,
t554t,ODQ_CHANGEMODE,STRING,
t554t,ODQ_ENTITYCNTR,STRING,
t554t,current_ts,STRING,
t554t,yearCurrentTs,STRING,
t554t,monthCurrentTs,STRING,
t554t,dayCurrentTs,STRING,
t554t,dataImportacao,TIMESTAMP,
t56c5,DI_SEQUENCE_NUMBER,LONG,
t56c5,DI_OPERATION_TYPE,STRING,
t56c5,MOLGA,STRING,
t56c5,WINDOW,STRING,
t56c5,ODQ_CHANGEMODE,STRING,
t56c5,ODQ_ENTITYCNTR,STRING,
t56c5,current_ts,STRING,
t56c5,yearCurrentTs,STRING,
t56c5,monthCurrentTs,STRING,
t56c5,dayCurrentTs,STRING,
t56c5,dataImportacao,TIMESTAMP,
t77ua,DI_SEQUENCE_NUMBER,LONG,
t77ua,DI_OPERATION_TYPE,STRING,
t77ua,MANDT,STRING,Cliente SAP (mandante)
t77ua,UNAME,STRING,
t77ua,PROFL,STRING,
t77ua,BEGDA,STRING,
t77ua,ENDDA,STRING,
t77ua,GEN_FLAG,STRING,
t77ua,EXCLUDED,STRING,
t77ua,ODQ_CHANGEMODE,STRING,
t77ua,ODQ_ENTITYCNTR,STRING,
t77ua,current_ts,STRING,
t77ua,yearCurrentTs,STRING,
t77ua,monthCurrentTs,STRING,
t77ua,dayCurrentTs,STRING,
t77ua,dataImportacao,TIMESTAMP,
t7br0p,DI_SEQUENCE_NUMBER,LONG,
t7br0p,DI_OPERATION_TYPE,STRING,
t7br0p,MANDT,STRING,Cliente SAP (mandante)
t7br0p,WERKS,STRING,Centro/planta responsável
t7br0p,BTRTL,STRING,
t7br0p,GRPBR,STRING,
t7br0p,GRPRK,STRING,
t7br0p,ODQ_CHANGEMODE,STRING,
t7br0p,ODQ_ENTITYCNTR,STRING,
t7br0p,current_ts,STRING,
t7br0p,yearCurrentTs,STRING,
t7br0p,monthCurrentTs,STRING,
t7br0p,dayCurrentTs,STRING,
t7br0p,dataImportacao,TIMESTAMP,
t7br7t,DI_SEQUENCE_NUMBER,LONG,
t7br7t,DI_OPERATION_TYPE,STRING,
t7br7t,MANDT,STRING,Cliente SAP (mandante)
t7br7t,SPRAS,STRING,Código do idioma
t7br7t,ESCOL,STRING,
t7br7t,ESCDD,STRING,
t7br7t,ODQ_CHANGEMODE,STRING,
t7br7t,ODQ_ENTITYCNTR,STRING,
t7br7t,current_ts,STRING,
t7br7t,yearCurrentTs,STRING,
t7br7t,monthCurrentTs,STRING,
t7br7t,dayCurrentTs,STRING,
t7br7t,dataImportacao,TIMESTAMP,
t7brap,DI_SEQUENCE_NUMBER,LONG,
t7brap,DI_OPERATION_TYPE,STRING,
t7brap,MANDT,STRING,Cliente SAP (mandante)
t7brap,GRPBR,STRING,
t7brap,ENDDA,STRING,
t7brap,BEGDA,STRING,
t7brap,BUKRS,STRING,Código da empresa
t7brap,FILIA,STRING,
t7brap,OBRA,STRING,
t7brap,ODQ_CHANGEMODE,STRING,
t7brap,ODQ_ENTITYCNTR,STRING,
t7brap,current_ts,STRING,
t7brap,yearCurrentTs,STRING,
t7brap,monthCurrentTs,STRING,
t7brap,dayCurrentTs,STRING,
t7brap,dataImportacao,TIMESTAMP,
t800a,DI_SEQUENCE_NUMBER,LONG,
t800a,DI_OPERATION_TYPE,STRING,
t800a,TAB,STRING,
t800a,TTYPE,STRING,
t800a,FLDGR,STRING,
t800a,TRCUR,STRING,
t800a,LCCUR,STRING,
t800a,RCCUR,STRING,
t800a,OCCUR,STRING,
t800a,QUANT,STRING,
t800a,ATQNT,STRING,
t800a,COMPTAB,STRING,
t800a,NTABLE,STRING,
t800a,PSITABLE,STRING,
t800a,OBJTABLE,STRING,
t800a,ENQOBJECT,STRING,
t800a,OBJTABLE2,STRING,
t800a,OBJTABLE3,STRING,
t800a,OBJTABLE4,STRING,
t800a,PROGROUP,STRING,
t800a,APPL,STRING,
t800a,SUBAPPL,STRING,
t800a,KOMP,STRING,
t800a,INACTIVE,STRING,
t800a,OBJCHECK,STRING,
t800a,SAPRL,STRING,
t800a,RNTABLE,STRING,
t800a,RPSITABLE,STRING,
t800a,GFISTABLE,STRING,
t800a,SCREEN,STRING,
t800a,USE_OF_VIEW,STRING,
t800a,DIM_ORGUNIT,STRING,
t800a,DIM_ACCOUNT,STRING,
t800a,PHYS_TAB,STRING,
t800a,GLFLEX,STRING,
t800a,WRITE_SI_FOR_BCF,STRING,
t800a,COMMIT_LEVEL,STRING,
t800a,ODQ_CHANGEMODE,STRING,
t800a,ODQ_ENTITYCNTR,STRING,
t800a,current_ts,STRING,
t800a,yearCurrentTs,STRING,
t800a,monthCurrentTs,STRING,
t800a,dayCurrentTs,STRING,
t800a,dataImportacao,TIMESTAMP,
t856,DI_SEQUENCE_NUMBER,LONG,
t856,DI_OPERATION_TYPE,STRING,
t856,MANDT,STRING,Cliente SAP (mandante)
t856,TRTYP,STRING,
t856,TTGRP,STRING,
t856,TTCFO,STRING,
t856,SIGN,STRING,
t856,TOIND,STRING,
t856,SUMRU,STRING,
t856,CFIND,STRING,
t856,CYIND,STRING,
t856,CYDBI,STRING,
t856,TTRET,STRING,
t856,ODQ_CHANGEMODE,STRING,
t856,ODQ_ENTITYCNTR,STRING,
t856,current_ts,STRING,
t856,yearCurrentTs,STRING,
t856,monthCurrentTs,STRING,
t856,dayCurrentTs,STRING,
t856,dataImportacao,TIMESTAMP,
t880,DI_SEQUENCE_NUMBER,LONG,
t880,DI_OPERATION_TYPE,STRING,
t880,MANDT,STRING,Cliente SAP (mandante)
t880,RCOMP,STRING,
t880,NAME1,STRING,
t880,CNTRY,STRING,
t880,NAME2,STRING,
t880,LANGU,STRING,
t880,STRET,STRING,
t880,POBOX,STRING,
t880,PSTLC,STRING,
t880,CITY,STRING,
t880,CURR,STRING,
t880,MODCP,STRING,
t880,GLSIP,STRING,
t880,RESTA,STRING,
t880,RFORM,STRING,
t880,ZWEIG,STRING,
t880,MCOMP,STRING,
t880,MCLNT,STRING,
t880,LCCOMP,STRING,
t880,STRT2,STRING,
t880,INDPO,STRING,
t880,ODQ_CHANGEMODE,STRING,
t880,ODQ_ENTITYCNTR,STRING,
t880,current_ts,STRING,
t880,yearCurrentTs,STRING,
t880,monthCurrentTs,STRING,
t880,dayCurrentTs,STRING,
t880,dataImportacao,TIMESTAMP,
t881,DI_SEQUENCE_NUMBER,LONG,
t881,DI_OPERATION_TYPE,STRING,
t881,MANDT,STRING,Cliente SAP (mandante)
t881,RLDNR,STRING,
t881,GCURR,STRING,
t881,CLASS,STRING,
t881,TYP,STRING,
t881,TRCUR,STRING,
t881,LCCUR,STRING,
t881,RCCUR,STRING,
t881,OCCUR,STRING,
t881,QUANT,STRING,
t881,ATQNT,STRING,
t881,TAB,STRING,
t881,RCOPY,STRING,
t881,SHKZ,STRING,
t881,GLSIP,STRING,
t881,VORTRAG,STRING,
t881,DLDNR,STRING,
t881,XDLDNR,STRING,
t881,CURT1,STRING,
t881,CURT2,STRING,
t881,CURT3,STRING,
t881,V2POST,STRING,
t881,LCTYP,STRING,
t881,FIX,STRING,
t881,POST,STRING,
t881,ROLLUP,STRING,
t881,DEPLD,STRING,
t881,APPL,STRING,
t881,SUBAPPL,STRING,
t881,KOMP,STRING,
t881,GZLEDGER,STRING,
t881,EXIT,STRING,
t881,KLDNR,STRING,
t881,LOGSYS,STRING,
t881,VALUTYP,STRING,
t881,GCOMPRESS,STRING,
t881,SPLITMETHD,STRING,
t881,DATE_DET_POPER,STRING,
t881,GLFLEX,STRING,
t881,XLEADING,STRING,
t881,ORIENT_LEDGER,STRING,
t881,AVG_ROLLUP,STRING,
t881,XCASH_LEDGER,STRING,
t881,ODQ_CHANGEMODE,STRING,
t881,ODQ_ENTITYCNTR,STRING,
t881,current_ts,STRING,
t881,yearCurrentTs,STRING,
t881,monthCurrentTs,STRING,
t881,dayCurrentTs,STRING,
t881,dataImportacao,TIMESTAMP,
t882,DI_SEQUENCE_NUMBER,LONG,
t882,DI_OPERATION_TYPE,STRING,
t882,MANDT,STRING,Cliente SAP (mandante)
t882,BUKRS,STRING,Código da empresa
t882,RLDNR,STRING,
t882,BUKZ,STRING,
t882,PRKZ,STRING,
t882,PERIV,STRING,
t882,GLSIP,STRING,
t882,VTRHJ,STRING,
t882,CURR1,STRING,
t882,CURR2,STRING,
t882,CURR3,STRING,
t882,RCCUR,STRING,
t882,LCCUR,STRING,
t882,OCCUR,STRING,
t882,CURT1,STRING,
t882,CURT2,STRING,
t882,CURT3,STRING,
t882,LOGSYS,STRING,
t882,ALTSV,STRING,
t882,KTOPL,STRING,
t882,ODQ_CHANGEMODE,STRING,
t882,ODQ_ENTITYCNTR,STRING,
t882,current_ts,STRING,
t882,yearCurrentTs,STRING,
t882,monthCurrentTs,STRING,
t882,dayCurrentTs,STRING,
t882,dataImportacao,TIMESTAMP,
tbrct,DI_SEQUENCE_NUMBER,LONG,
tbrct,DI_OPERATION_TYPE,STRING,
tbrct,MANDT,STRING,Cliente SAP (mandante)
tbrct,SPRAS,STRING,Código do idioma
tbrct,BRACO,STRING,
tbrct,VTEXT,STRING,
tbrct,ODQ_CHANGEMODE,STRING,
tbrct,ODQ_ENTITYCNTR,STRING,
tbrct,current_ts,STRING,
tbrct,yearCurrentTs,STRING,
tbrct,monthCurrentTs,STRING,
tbrct,dayCurrentTs,STRING,
tbrct,dataImportacao,TIMESTAMP,
tcj01,DI_SEQUENCE_NUMBER,LONG,
tcj01,DI_OPERATION_TYPE,STRING,
